event_id,timestamp,hour,lat,lon,signal_type,mac,oui,vendor,rssi,channel,pattern
RF-004235,2026-04-26T13:37:53+00:00,13,33.212845,-117.396463,BT,F0:35:75:18:18:74,F0:35:75,Estimote,-58,38,device_dwell_vehiclepark
RF-002009,2026-04-26T17:42:13+00:00,17,33.20584,-117.399798,WiFi,00:1E:10:97:00:BD,00:1E:10,Huawei,-89,40,mobile_transit_road
RF-004908,2026-04-26T06:06:41+00:00,6,33.209588,-117.403359,BT,AC:67:B2:DE:88:23,AC:67:B2,Espressif,-86,39,ephemeral_perimeter_w
RF-001314,2026-04-26T12:57:36+00:00,12,33.218383,-117.390469,BT,3C:22:FB:A7:F6:D7,3C:22:FB,Apple,-69,37,gathering_chow_hall
RF-001670,2026-04-26T16:45:57+00:00,16,33.218357,-117.390851,BT,78:25:AD:03:08:BC,78:25:AD,Samsung,-64,38,gathering_chow_hall
RF-000598,2026-04-26T22:20:56+00:00,22,33.210764,-117.397262,BT,E0:CB:BC:72:C3:B9,E0:CB:BC,Cisco-Meraki,-65,39,device_dwell_gate
RF-002724,2026-04-26T14:28:27+00:00,14,33.212618,-117.395088,BT,14:7D:DA:1C:BF:20,14:7D:DA,Google,-85,37,mobile_transit_road
RF-001610,2026-04-26T14:12:30+00:00,14,33.218638,-117.390345,BT,94:65:2D:5F:10:B4,94:65:2D,OnePlus,-53,37,gathering_chow_hall
RF-000577,2026-04-26T19:27:43+00:00,19,33.210628,-117.39752,WiFi,F0:18:98:C0:8A:9D,F0:18:98,Apple,-60,6,device_dwell_gate
RF-001210,2026-04-26T14:20:59+00:00,14,33.218355,-117.390703,BT,F8:A4:5F:1F:2B:C9,F8:A4:5F,Xiaomi,-63,38,gathering_chow_hall
RF-001051,2026-04-26T19:00:25+00:00,19,33.218659,-117.390703,BT,A0:9E:1A:71:13:D4,A0:9E:1A,Polar,-68,37,gathering_chow_hall
RF-000677,2026-04-26T09:14:46+00:00,9,33.21089,-117.397263,WiFi,C0:91:34:D8:89:A8,C0:91:34,Fitbit,-75,40,device_dwell_gate
RF-000225,2026-04-26T05:33:09+00:00,5,33.210838,-117.397217,WiFi,F4:F5:D8:0F:3D:81,F4:F5:D8,Google,-76,157,device_dwell_gate
RF-000770,2026-04-26T19:11:57+00:00,19,33.210582,-117.397162,BT,E0:CB:BC:88:FF:08,E0:CB:BC,Cisco-Meraki,-73,37,device_dwell_gate
RF-001875,2026-04-26T07:47:22+00:00,7,33.218484,-117.39061,BT,14:7D:DA:6F:D7:61,14:7D:DA,Google,-80,38,gathering_chow_hall
RF-002454,2026-04-26T07:01:26+00:00,7,33.215797,-117.393001,BT,94:65:2D:6D:36:C1,94:65:2D,OnePlus,-90,37,mobile_transit_road
RF-002269,2026-04-26T07:52:47+00:00,7,33.217118,-117.39188,WiFi,00:1E:10:30:D9:17,00:1E:10,Huawei,-82,36,mobile_transit_road
RF-004385,2026-04-26T04:45:09+00:00,4,33.212772,-117.396236,BT,F0:35:75:6D:B8:52,F0:35:75,Estimote,-73,37,device_dwell_vehiclepark
RF-003709,2026-04-26T15:28:30+00:00,15,33.208238,-117.401376,BT,F4:B8:5E:75:59:98,F4:B8:5E,Kontakt-io,-80,37,fixed_infra_motorpool
RF-000672,2026-04-26T01:38:50+00:00,1,33.210589,-117.397426,WiFi,AC:67:B2:63:34:D0,AC:67:B2,Espressif,-56,36,device_dwell_gate
RF-004179,2026-04-26T14:39:09+00:00,14,33.212512,-117.396506,BT,F4:B8:5E:B5:E0:DD,F4:B8:5E,Kontakt-io,-78,39,device_dwell_vehiclepark
RF-002524,2026-04-26T14:45:55+00:00,14,33.205854,-117.398452,WiFi,78:25:AD:11:25:25,78:25:AD,Samsung,-76,157,mobile_transit_road
RF-002231,2026-04-26T17:17:03+00:00,17,33.224433,-117.387744,BT,00:1E:10:3C:87:DC,00:1E:10,Huawei,-73,38,mobile_transit_road
RF-000160,2026-04-26T10:37:44+00:00,10,33.210598,-117.397483,BT,C0:91:34:50:37:AE,C0:91:34,Fitbit,-72,39,device_dwell_gate
RF-004649,2026-04-26T07:52:27+00:00,7,33.21305,-117.390023,BT,00:1E:10:74:8E:3E,00:1E:10,Huawei,-84,38,ephemeral_perimeter
RF-001529,2026-04-26T12:02:27+00:00,12,33.218454,-117.390347,WiFi,A0:9E:1A:D5:8A:A0,A0:9E:1A,Polar,-80,48,gathering_chow_hall
RF-000429,2026-04-26T14:01:23+00:00,14,33.210585,-117.397358,WiFi,00:12:FB:66:8E:E0,00:12:FB,Samsung,-78,6,device_dwell_gate
RF-001333,2026-04-26T21:47:54+00:00,21,33.218387,-117.39052,WiFi,A0:9E:1A:5B:89:B9,A0:9E:1A,Polar,-51,40,gathering_chow_hall
RF-002124,2026-04-26T19:37:09+00:00,19,33.209429,-117.397185,BT,00:1E:10:88:F5:9A,00:1E:10,Huawei,-78,39,mobile_transit_road
RF-000529,2026-04-26T22:24:01+00:00,22,33.210737,-117.397223,BT,AC:67:B2:7C:CF:43,AC:67:B2,Espressif,-61,39,device_dwell_gate
RF-001194,2026-04-26T12:22:30+00:00,12,33.21861,-117.391059,WiFi,C0:91:34:84:E2:F6,C0:91:34,Fitbit,-64,40,gathering_chow_hall
RF-004990,2026-04-26T20:10:27+00:00,20,33.208969,-117.40285,WiFi,AC:67:B2:28:EB:B8,AC:67:B2,Espressif,-85,157,ephemeral_perimeter_w
RF-001358,2026-04-26T09:52:52+00:00,9,33.21848,-117.390054,BT,A0:9E:1A:C6:EB:15,A0:9E:1A,Polar,-55,39,gathering_chow_hall
RF-000127,2026-04-26T14:27:15+00:00,14,33.210506,-117.397293,WiFi,E0:CB:BC:B2:63:2A,E0:CB:BC,Cisco-Meraki,-64,36,device_dwell_gate
RF-000390,2026-04-26T05:38:58+00:00,5,33.210417,-117.397412,BT,D0:17:6A:6E:AE:00,D0:17:6A,Samsung,-60,39,device_dwell_gate
RF-003823,2026-04-26T19:35:53+00:00,19,33.208285,-117.400874,BT,AC:23:3F:0A:72:1E,AC:23:3F,BlueCharm,-67,39,fixed_infra_motorpool
RF-003666,2026-04-26T06:53:51+00:00,6,33.207755,-117.401181,WiFi,00:08:54:50:E4:BC,00:08:54,Continental,-71,1,fixed_infra_motorpool
RF-001886,2026-04-26T09:50:00+00:00,9,33.218608,-117.390258,BT,94:65:2D:51:8E:57,94:65:2D,OnePlus,-64,37,gathering_chow_hall
RF-000257,2026-04-26T07:02:10+00:00,7,33.210706,-117.397572,BT,C0:91:34:0B:83:88,C0:91:34,Fitbit,-72,37,device_dwell_gate
RF-002385,2026-04-26T19:02:13+00:00,19,33.217052,-117.391716,WiFi,00:1E:10:C5:F0:A7,00:1E:10,Huawei,-82,40,mobile_transit_road
RF-000929,2026-04-26T11:38:45+00:00,11,33.218461,-117.390266,WiFi,14:7D:DA:33:CE:BD,14:7D:DA,Google,-70,157,gathering_chow_hall
RF-001604,2026-04-26T12:39:40+00:00,12,33.218238,-117.39061,WiFi,A0:9E:1A:4A:56:46,A0:9E:1A,Polar,-71,1,gathering_chow_hall
RF-004963,2026-04-26T13:16:58+00:00,13,33.209302,-117.402669,WiFi,02:00:00:C8:27:8E,02:00:00,Unknown,-90,40,ephemeral_perimeter_w
RF-002602,2026-04-26T16:11:01+00:00,16,33.215602,-117.392929,BT,14:7D:DA:C1:B9:80,14:7D:DA,Google,-90,39,mobile_transit_road
RF-003633,2026-04-26T23:16:21+00:00,23,33.215254,-117.394105,WiFi,94:B4:0F:85:EC:4B,94:B4:0F,Aruba,-69,1,fixed_infra_offices
RF-003046,2026-04-26T17:44:03+00:00,17,33.215076,-117.394175,BT,B4:FB:E4:CE:9F:CC,B4:FB:E4,Ubiquiti,-53,38,fixed_infra_offices
RF-003128,2026-04-26T14:09:39+00:00,14,33.215167,-117.39363,WiFi,B4:FB:E4:B8:63:83,B4:FB:E4,Ubiquiti,-53,36,fixed_infra_offices
RF-002080,2026-04-26T11:53:13+00:00,11,33.22192,-117.389772,BT,94:65:2D:B3:D0:08,94:65:2D,OnePlus,-88,39,mobile_transit_road
RF-002212,2026-04-26T19:05:49+00:00,19,33.208244,-117.397142,BT,D0:17:6A:AA:9D:4E,D0:17:6A,Samsung,-80,39,mobile_transit_road
RF-001681,2026-04-26T09:05:29+00:00,9,33.218916,-117.390502,WiFi,A8:96:75:A6:66:5C,A8:96:75,Apple,-68,48,gathering_chow_hall
RF-000376,2026-04-26T21:12:29+00:00,21,33.210692,-117.397408,WiFi,F0:35:75:48:B0:C1,F0:35:75,Estimote,-74,149,device_dwell_gate
RF-002728,2026-04-26T08:03:25+00:00,8,33.218006,-117.392402,BT,F4:F5:D8:80:EF:68,F4:F5:D8,Google,-74,38,mobile_transit_road
RF-004825,2026-04-26T01:20:17+00:00,1,33.209252,-117.403024,WiFi,06:11:22:D3:C5:22,06:11:22,Unknown,-94,1,ephemeral_perimeter_w
RF-003592,2026-04-26T14:55:54+00:00,14,33.215118,-117.39419,WiFi,F8:E4:FB:C2:7C:B1,F8:E4:FB,Microsoft,-59,11,fixed_infra_offices
RF-004915,2026-04-26T18:24:58+00:00,18,33.209748,-117.403167,WiFi,06:11:22:B5:57:40,06:11:22,Unknown,-81,36,ephemeral_perimeter_w
RF-002550,2026-04-26T08:07:37+00:00,8,33.220267,-117.390778,BT,14:7D:DA:43:46:1A,14:7D:DA,Google,-71,39,mobile_transit_road
RF-001662,2026-04-26T13:09:16+00:00,13,33.218862,-117.390254,BT,14:7D:DA:34:DA:A4,14:7D:DA,Google,-64,39,gathering_chow_hall
RF-003869,2026-04-26T14:31:13+00:00,14,33.207982,-117.400848,BT,F4:B8:5E:CE:EE:47,F4:B8:5E,Kontakt-io,-84,39,fixed_infra_motorpool
RF-000548,2026-04-26T06:36:33+00:00,6,33.210676,-117.397382,WiFi,F0:35:75:01:71:3D,F0:35:75,Estimote,-56,40,device_dwell_gate
RF-003000,2026-04-26T08:56:11+00:00,8,33.214927,-117.39386,WiFi,DC:FB:48:C8:DE:4F,DC:FB:48,IntelCorp,-59,157,fixed_infra_offices
RF-001601,2026-04-26T11:36:32+00:00,11,33.218615,-117.390334,BT,A0:9E:1A:90:B7:3E,A0:9E:1A,Polar,-62,37,gathering_chow_hall
RF-001525,2026-04-26T13:28:12+00:00,13,33.218437,-117.39012,BT,00:0B:7D:56:F7:34,00:0B:7D,Garmin,-64,38,gathering_chow_hall
RF-000822,2026-04-26T05:47:32+00:00,5,33.21078,-117.397427,WiFi,78:25:AD:D1:28:CE,78:25:AD,Samsung,-71,1,device_dwell_gate
RF-000042,2026-04-26T08:30:36+00:00,8,33.210944,-117.397343,WiFi,C0:91:34:46:1B:0D,C0:91:34,Fitbit,-66,149,device_dwell_gate
RF-001048,2026-04-26T11:52:16+00:00,11,33.218269,-117.390417,BT,00:0B:7D:07:51:39,00:0B:7D,Garmin,-57,39,gathering_chow_hall
RF-004921,2026-04-26T23:46:29+00:00,23,33.209587,-117.403597,BT,AC:67:B2:BB:CA:F1,AC:67:B2,Espressif,-93,39,ephemeral_perimeter_w
RF-000915,2026-04-26T19:23:26+00:00,19,33.218679,-117.390751,BT,94:65:2D:FE:A9:07,94:65:2D,OnePlus,-78,38,gathering_chow_hall
RF-000769,2026-04-26T23:18:41+00:00,23,33.210494,-117.397128,BT,E0:CB:BC:05:EE:A4,E0:CB:BC,Cisco-Meraki,-78,39,device_dwell_gate
RF-001078,2026-04-26T11:08:31+00:00,11,33.218317,-117.390435,BT,A0:9E:1A:18:A2:60,A0:9E:1A,Polar,-59,37,gathering_chow_hall
RF-001926,2026-04-26T18:51:34+00:00,18,33.218909,-117.390536,BT,94:65:2D:CF:D6:1F,94:65:2D,OnePlus,-66,39,gathering_chow_hall
RF-000505,2026-04-26T03:54:49+00:00,3,33.210604,-117.397087,WiFi,AC:67:B2:BB:28:35,AC:67:B2,Espressif,-65,48,device_dwell_gate
RF-001882,2026-04-26T13:52:10+00:00,13,33.218825,-117.390815,WiFi,F4:F5:D8:F2:C5:EE,F4:F5:D8,Google,-64,48,gathering_chow_hall
RF-002693,2026-04-26T19:17:39+00:00,19,33.223899,-117.388787,BT,A8:96:75:B6:AB:56,A8:96:75,Apple,-74,38,mobile_transit_road
RF-003430,2026-04-26T14:24:39+00:00,14,33.215305,-117.394056,WiFi,DC:FB:48:EA:93:32,DC:FB:48,IntelCorp,-67,6,fixed_infra_offices
RF-002329,2026-04-26T07:11:45+00:00,7,33.212874,-117.395051,WiFi,78:25:AD:36:E7:B2,78:25:AD,Samsung,-75,157,mobile_transit_road
RF-001533,2026-04-26T14:38:52+00:00,14,33.218496,-117.38993,BT,F0:18:98:01:FA:E9,F0:18:98,Apple,-71,39,gathering_chow_hall
RF-001055,2026-04-26T18:46:13+00:00,18,33.218509,-117.39021,WiFi,00:0B:7D:30:2A:A9,00:0B:7D,Garmin,-63,6,gathering_chow_hall
RF-004758,2026-04-26T10:35:31+00:00,10,33.21001,-117.402913,BT,AC:67:B2:1F:EA:04,AC:67:B2,Espressif,-84,38,ephemeral_perimeter_w
RF-003285,2026-04-26T16:13:40+00:00,16,33.215065,-117.393724,WiFi,94:B4:0F:A6:CA:77,94:B4:0F,Aruba,-58,1,fixed_infra_offices
RF-002879,2026-04-26T10:38:34+00:00,10,33.20775,-117.398235,BT,D0:17:6A:64:FC:D2,D0:17:6A,Samsung,-89,39,mobile_transit_road
RF-000273,2026-04-26T23:16:50+00:00,23,33.210776,-117.397447,BT,E0:CB:BC:02:D6:AF,E0:CB:BC,Cisco-Meraki,-55,39,device_dwell_gate
RF-003376,2026-04-26T07:46:21+00:00,7,33.215475,-117.393524,WiFi,B4:FB:E4:EE:BE:27,B4:FB:E4,Ubiquiti,-46,36,fixed_infra_offices
RF-003893,2026-04-26T16:25:45+00:00,16,33.207648,-117.401277,BT,60:A4:23:70:DF:C8,60:A4:23,Bosch,-79,39,fixed_infra_motorpool
RF-000451,2026-04-26T13:29:25+00:00,13,33.210731,-117.39739,BT,E0:CB:BC:21:5E:3C,E0:CB:BC,Cisco-Meraki,-55,39,device_dwell_gate
RF-003693,2026-04-26T16:50:09+00:00,16,33.207464,-117.401374,WiFi,00:08:54:25:46:F2,00:08:54,Continental,-84,36,fixed_infra_motorpool
RF-001492,2026-04-26T12:46:35+00:00,12,33.21853,-117.390082,BT,F8:A4:5F:61:4F:29,F8:A4:5F,Xiaomi,-74,38,gathering_chow_hall
RF-001315,2026-04-26T11:20:14+00:00,11,33.218573,-117.390557,BT,00:0B:7D:C7:55:E1,00:0B:7D,Garmin,-56,39,gathering_chow_hall
RF-002857,2026-04-26T15:34:02+00:00,15,33.207211,-117.397868,WiFi,00:1E:10:E7:0B:AD,00:1E:10,Huawei,-70,40,mobile_transit_road
RF-002599,2026-04-26T11:38:27+00:00,11,33.214283,-117.394677,WiFi,94:65:2D:3D:02:44,94:65:2D,OnePlus,-81,44,mobile_transit_road
RF-000266,2026-04-26T19:51:07+00:00,19,33.210725,-117.39718,WiFi,E0:CB:BC:40:80:62,E0:CB:BC,Cisco-Meraki,-69,36,device_dwell_gate
RF-004110,2026-04-26T16:47:41+00:00,16,33.207849,-117.401377,BT,60:A4:23:6D:55:EE,60:A4:23,Bosch,-72,38,fixed_infra_motorpool
RF-001580,2026-04-26T08:09:47+00:00,8,33.218523,-117.390344,WiFi,00:0B:7D:82:63:8D,00:0B:7D,Garmin,-59,149,gathering_chow_hall
RF-003963,2026-04-26T13:41:11+00:00,13,33.207524,-117.401341,BT,60:A4:23:10:0C:C9,60:A4:23,Bosch,-76,39,fixed_infra_motorpool
RF-002156,2026-04-26T17:57:38+00:00,17,33.206906,-117.398385,WiFi,F4:F5:D8:14:38:69,F4:F5:D8,Google,-78,1,mobile_transit_road
RF-003456,2026-04-26T14:57:00+00:00,14,33.215043,-117.393958,WiFi,DC:FB:48:64:BC:03,DC:FB:48,IntelCorp,-65,149,fixed_infra_offices
RF-001018,2026-04-26T14:54:55+00:00,14,33.218609,-117.390328,WiFi,C0:91:34:B5:9A:66,C0:91:34,Fitbit,-81,157,gathering_chow_hall
RF-000415,2026-04-26T22:27:15+00:00,22,33.210547,-117.397439,BT,C0:91:34:A8:8D:69,C0:91:34,Fitbit,-73,39,device_dwell_gate
RF-003147,2026-04-26T11:44:36+00:00,11,33.215118,-117.394205,WiFi,94:B4:0F:DA:5A:E4,94:B4:0F,Aruba,-69,1,fixed_infra_offices
RF-000134,2026-04-26T01:11:06+00:00,1,33.210648,-117.39736,BT,F0:18:98:7B:35:55,F0:18:98,Apple,-68,39,device_dwell_gate
RF-004453,2026-04-26T11:52:39+00:00,11,33.212734,-117.396413,BT,AC:23:3F:0E:0B:21,AC:23:3F,BlueCharm,-61,39,device_dwell_vehiclepark
RF-004185,2026-04-26T05:51:10+00:00,5,33.21308,-117.396635,BT,F4:B8:5E:4F:9C:AE,F4:B8:5E,Kontakt-io,-78,38,device_dwell_vehiclepark
RF-003391,2026-04-26T14:12:42+00:00,14,33.215129,-117.393809,WiFi,E0:CB:BC:8F:A3:80,E0:CB:BC,Cisco-Meraki,-50,1,fixed_infra_offices
RF-000200,2026-04-26T21:42:17+00:00,21,33.210821,-117.397202,WiFi,F0:35:75:1D:6F:CB,F0:35:75,Estimote,-63,6,device_dwell_gate
RF-004677,2026-04-26T04:46:19+00:00,4,33.212856,-117.390116,BT,06:11:22:AB:CD:CD,06:11:22,Unknown,-87,38,ephemeral_perimeter
RF-000305,2026-04-26T09:32:46+00:00,9,33.210652,-117.397342,WiFi,C0:91:34:B6:F8:F4,C0:91:34,Fitbit,-73,11,device_dwell_gate
RF-002506,2026-04-26T08:34:30+00:00,8,33.217972,-117.391936,WiFi,14:7D:DA:A1:A8:85,14:7D:DA,Google,-88,1,mobile_transit_road
RF-002347,2026-04-26T17:12:35+00:00,17,33.22107,-117.389639,BT,F0:18:98:95:5E:08,F0:18:98,Apple,-91,39,mobile_transit_road
RF-004189,2026-04-26T03:24:44+00:00,3,33.212531,-117.396557,BT,F4:B8:5E:62:43:06,F4:B8:5E,Kontakt-io,-79,37,device_dwell_vehiclepark
RF-001079,2026-04-26T12:00:50+00:00,12,33.218679,-117.389979,WiFi,94:65:2D:F0:83:71,94:65:2D,OnePlus,-54,44,gathering_chow_hall
RF-001623,2026-04-26T14:41:45+00:00,14,33.218353,-117.390715,BT,C0:91:34:49:EA:3A,C0:91:34,Fitbit,-82,37,gathering_chow_hall
RF-000431,2026-04-26T03:27:37+00:00,3,33.210659,-117.397407,BT,D0:17:6A:DB:C2:12,D0:17:6A,Samsung,-75,37,device_dwell_gate
RF-001879,2026-04-26T12:58:32+00:00,12,33.218612,-117.390412,WiFi,C0:91:34:AC:B9:DB,C0:91:34,Fitbit,-77,11,gathering_chow_hall
RF-000879,2026-04-26T09:49:33+00:00,9,33.21058,-117.397567,WiFi,14:7D:DA:09:21:BA,14:7D:DA,Google,-68,48,device_dwell_gate
RF-003048,2026-04-26T12:07:25+00:00,12,33.21497,-117.393821,WiFi,B4:FB:E4:57:75:D0,B4:FB:E4,Ubiquiti,-51,48,fixed_infra_offices
RF-002386,2026-04-26T14:17:54+00:00,14,33.215059,-117.393952,WiFi,94:65:2D:95:5D:09,94:65:2D,OnePlus,-91,48,mobile_transit_road
RF-004283,2026-04-26T19:20:21+00:00,19,33.213039,-117.396377,WiFi,AC:23:3F:1B:07:89,AC:23:3F,BlueCharm,-63,1,device_dwell_vehiclepark
RF-002661,2026-04-26T18:17:53+00:00,18,33.205771,-117.398407,WiFi,94:65:2D:6F:CE:E4,94:65:2D,OnePlus,-84,48,mobile_transit_road
RF-000971,2026-04-26T09:50:37+00:00,9,33.218837,-117.389964,BT,00:0B:7D:51:6D:04,00:0B:7D,Garmin,-78,38,gathering_chow_hall
RF-003305,2026-04-26T09:57:19+00:00,9,33.215324,-117.393772,WiFi,94:B4:0F:6B:0C:20,94:B4:0F,Aruba,-57,44,fixed_infra_offices
RF-001183,2026-04-26T13:55:42+00:00,13,33.218626,-117.390735,WiFi,C0:91:34:7B:0A:D8,C0:91:34,Fitbit,-72,40,gathering_chow_hall
RF-004692,2026-04-26T04:10:22+00:00,4,33.212637,-117.389742,WiFi,AC:67:B2:AC:9A:49,AC:67:B2,Espressif,-90,1,ephemeral_perimeter
RF-001037,2026-04-26T13:51:48+00:00,13,33.218748,-117.390638,BT,14:7D:DA:0E:F4:6C,14:7D:DA,Google,-50,37,gathering_chow_hall
RF-001786,2026-04-26T14:35:30+00:00,14,33.218839,-117.390772,BT,00:12:FB:70:A8:3C,00:12:FB,Samsung,-62,39,gathering_chow_hall
RF-001838,2026-04-26T11:15:39+00:00,11,33.218325,-117.390574,WiFi,A8:96:75:A4:EF:C8,A8:96:75,Apple,-65,11,gathering_chow_hall
RF-000525,2026-04-26T08:03:36+00:00,8,33.210706,-117.397118,BT,C0:91:34:4E:37:0E,C0:91:34,Fitbit,-57,37,device_dwell_gate
RF-000482,2026-04-26T19:23:05+00:00,19,33.210628,-117.397232,BT,F0:35:75:DD:DC:54,F0:35:75,Estimote,-70,37,device_dwell_gate
RF-003183,2026-04-26T12:56:33+00:00,12,33.215256,-117.393582,WiFi,E0:CB:BC:89:C7:14,E0:CB:BC,Cisco-Meraki,-50,36,fixed_infra_offices
RF-001976,2026-04-26T07:46:19+00:00,7,33.218117,-117.390461,BT,C0:91:34:1F:36:26,C0:91:34,Fitbit,-63,39,gathering_chow_hall
RF-000450,2026-04-26T21:34:42+00:00,21,33.21055,-117.397346,WiFi,78:25:AD:48:42:91,78:25:AD,Samsung,-78,149,device_dwell_gate
RF-003536,2026-04-26T10:28:28+00:00,10,33.215151,-117.394145,WiFi,00:0C:14:F2:89:34,00:0C:14,Cisco,-48,11,fixed_infra_offices
RF-003343,2026-04-26T18:33:05+00:00,18,33.215148,-117.394135,WiFi,94:F6:65:E7:7C:EF,94:F6:65,Ruckus,-46,36,fixed_infra_offices
RF-003255,2026-04-26T21:21:37+00:00,21,33.2151,-117.393894,WiFi,94:B4:0F:29:F8:98,94:B4:0F,Aruba,-49,6,fixed_infra_offices
RF-002340,2026-04-26T18:03:59+00:00,18,33.222531,-117.390184,WiFi,00:12:FB:76:26:50,00:12:FB,Samsung,-79,11,mobile_transit_road
RF-002725,2026-04-26T08:58:02+00:00,8,33.209984,-117.396453,BT,00:1E:10:45:81:09,00:1E:10,Huawei,-78,37,mobile_transit_road
RF-002558,2026-04-26T11:47:05+00:00,11,33.216895,-117.391673,WiFi,94:65:2D:4E:D5:12,94:65:2D,OnePlus,-72,36,mobile_transit_road
RF-003604,2026-04-26T17:55:34+00:00,17,33.215182,-117.393825,WiFi,00:0C:14:1A:3B:7C,00:0C:14,Cisco,-56,40,fixed_infra_offices
RF-003996,2026-04-26T19:43:18+00:00,19,33.208046,-117.401242,BT,00:17:E9:85:1B:84,00:17:E9,TexasInstr,-68,39,fixed_infra_motorpool
RF-000245,2026-04-26T03:35:35+00:00,3,33.210635,-117.39755,BT,E0:CB:BC:76:8D:CA,E0:CB:BC,Cisco-Meraki,-75,39,device_dwell_gate
RF-002839,2026-04-26T21:57:43+00:00,21,33.219394,-117.3906,WiFi,00:1E:10:2F:34:4E,00:1E:10,Huawei,-90,157,mobile_transit_road
RF-003559,2026-04-26T08:46:27+00:00,8,33.215413,-117.393998,WiFi,94:F6:65:C4:C9:A2,94:F6:65,Ruckus,-58,40,fixed_infra_offices
RF-000807,2026-04-26T09:23:31+00:00,9,33.210443,-117.397442,WiFi,C0:91:34:60:FD:68,C0:91:34,Fitbit,-63,48,device_dwell_gate
RF-004256,2026-04-26T23:57:37+00:00,23,33.212676,-117.396249,BT,AC:23:3F:C6:54:92,AC:23:3F,BlueCharm,-76,37,device_dwell_vehiclepark
RF-001721,2026-04-26T17:22:39+00:00,17,33.218368,-117.39059,BT,A8:96:75:B7:24:D7,A8:96:75,Apple,-69,39,gathering_chow_hall
RF-004496,2026-04-26T21:20:54+00:00,21,33.212821,-117.39606,BT,F0:35:75:30:45:EE,F0:35:75,Estimote,-75,38,device_dwell_vehiclepark
RF-002302,2026-04-26T19:34:05+00:00,19,33.212157,-117.395732,WiFi,00:1E:10:6C:9F:1F,00:1E:10,Huawei,-75,6,mobile_transit_road
RF-000145,2026-04-26T22:03:45+00:00,22,33.210469,-117.397487,BT,AC:67:B2:9E:B2:CA,AC:67:B2,Espressif,-78,39,device_dwell_gate
RF-004959,2026-04-26T03:53:01+00:00,3,33.209693,-117.40295,WiFi,AC:67:B2:46:25:2B,AC:67:B2,Espressif,-85,149,ephemeral_perimeter_w
RF-001180,2026-04-26T13:33:30+00:00,13,33.218051,-117.390518,WiFi,00:0B:7D:8B:2D:87,00:0B:7D,Garmin,-58,149,gathering_chow_hall
RF-001016,2026-04-26T15:47:41+00:00,15,33.21833,-117.390809,BT,F8:A4:5F:3C:D0:33,F8:A4:5F,Xiaomi,-71,37,gathering_chow_hall
RF-000534,2026-04-26T22:01:45+00:00,22,33.210493,-117.397403,BT,AC:67:B2:C9:9E:0C,AC:67:B2,Espressif,-66,39,device_dwell_gate
RF-002368,2026-04-26T21:03:52+00:00,21,33.218511,-117.392755,BT,F8:A4:5F:07:15:7B,F8:A4:5F,Xiaomi,-86,37,mobile_transit_road
RF-000563,2026-04-26T14:58:53+00:00,14,33.210712,-117.39727,WiFi,E0:CB:BC:8C:86:D6,E0:CB:BC,Cisco-Meraki,-68,11,device_dwell_gate
RF-002447,2026-04-26T19:27:40+00:00,19,33.213076,-117.395406,WiFi,F8:A4:5F:2F:D0:CB,F8:A4:5F,Xiaomi,-74,6,mobile_transit_road
RF-001895,2026-04-26T13:18:31+00:00,13,33.218392,-117.391119,BT,F8:A4:5F:C9:F6:71,F8:A4:5F,Xiaomi,-78,37,gathering_chow_hall
RF-000442,2026-04-26T16:59:45+00:00,16,33.210719,-117.39739,WiFi,AC:67:B2:96:BA:E8,AC:67:B2,Espressif,-68,48,device_dwell_gate
RF-002910,2026-04-26T10:12:50+00:00,10,33.220309,-117.390406,WiFi,F8:A4:5F:9C:3C:DD,F8:A4:5F,Xiaomi,-73,149,mobile_transit_road
RF-000726,2026-04-26T03:27:10+00:00,3,33.210525,-117.39723,WiFi,E0:CB:BC:50:FF:6B,E0:CB:BC,Cisco-Meraki,-74,44,device_dwell_gate
RF-002622,2026-04-26T08:45:48+00:00,8,33.210661,-117.396436,BT,00:1E:10:28:EB:67,00:1E:10,Huawei,-90,38,mobile_transit_road
RF-001228,2026-04-26T12:02:55+00:00,12,33.218526,-117.390528,WiFi,C0:91:34:8D:42:A5,C0:91:34,Fitbit,-53,1,gathering_chow_hall
RF-002529,2026-04-26T08:06:13+00:00,8,33.210275,-117.396714,WiFi,A8:96:75:44:77:7C,A8:96:75,Apple,-82,40,mobile_transit_road
RF-002505,2026-04-26T19:32:30+00:00,19,33.209082,-117.397149,WiFi,A8:96:75:A7:6A:11,A8:96:75,Apple,-89,44,mobile_transit_road
RF-003017,2026-04-26T13:58:15+00:00,13,33.215064,-117.394256,WiFi,DC:FB:48:3F:8C:78,DC:FB:48,IntelCorp,-58,11,fixed_infra_offices
RF-004350,2026-04-26T17:30:15+00:00,17,33.212941,-117.396086,BT,00:0B:7D:D7:38:4B,00:0B:7D,Garmin,-67,38,device_dwell_vehiclepark
RF-003579,2026-04-26T13:55:58+00:00,13,33.215085,-117.394078,BT,B4:FB:E4:F0:EE:4B,B4:FB:E4,Ubiquiti,-71,39,fixed_infra_offices
RF-001771,2026-04-26T12:10:45+00:00,12,33.218615,-117.390718,BT,94:65:2D:04:12:11,94:65:2D,OnePlus,-53,37,gathering_chow_hall
RF-000861,2026-04-26T09:10:00+00:00,9,33.210597,-117.397298,BT,AC:67:B2:85:15:24,AC:67:B2,Espressif,-72,39,device_dwell_gate
