item_id,nsn,nomenclature,fsc,qty_on_hand,qty_required,shortage,condition_code,location_id,responsible_marine,last_inventoried_date,days_since_inventory,unit_price_usd
ITM-1001178,2520-01-365-7104,Drive shaft U-joint (MTVR),2520,106,53,0,F,WHSE-A1-ALB,"Cpl Henderson, B.",2026-03-10,48,175
ITM-1001179,2520-01-528-3166,Torque converter (JLTV),2520,19,12,0,A,WHSE-B2-BAR,"GySgt Underwood, R.",2026-03-18,40,2900
ITM-1001180,2520-01-562-9981,"Transfer case, ratio 1.85 (MTVR)",2520,21,10,0,C,WHSE-B1-ALB,"MSgt Quinones, V.",2026-04-01,26,3450
ITM-1001181,2920-01-446-5219,Alternator 200A 28V (MTVR),2920,37,42,5,F,VBAY-01-BAR,"Cpl Boudreau, A.",2026-03-02,56,410
ITM-1001182,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),2920,91,50,0,H,BIC-WHSE-2,"Cpl Boudreau, A.",2026-02-14,72,605
ITM-1001183,2940-01-389-2196,Primary fuel/oil filter element (MTVR),2940,60,50,0,A,BIC-CAGE-A,"GySgt Underwood, R.",2026-03-12,46,24
ITM-1001184,2940-01-413-1984,Engine air filter element (HMMWV),2940,62,51,0,C,BIC-WHSE-1,"SSgt Whitfield, T.",2026-03-12,46,58
ITM-1001185,2930-01-477-0631,Fuel filter / water separator (MTVR),2930,56,48,0,A,WHSE-B1-ALB,"Sgt Alvarado, M.",2026-03-07,51,47
ITM-1001186,4720-01-471-9951,High-pressure hydraulic hose 1/2 in. (M88A2),4720,68,34,0,B,VBAY-01-BAR,"Sgt Pham, D.",2026-02-15,71,95
ITM-1001187,4720-01-329-4512,Coolant hose (MTVR engine),4720,39,40,1,F,BIC-CAGE-A,"Cpl Diallo, S.",2026-04-11,16,38
ITM-1001188,1680-01-651-2244,"Prop rotor blade, MV-22 (composite)",1680,16,8,0,C,WHSE-B2-BAR,"Sgt Alvarado, M.",2026-04-16,11,28500
ITM-1001189,2935-01-510-9923,"Fuel control, MV-22 engine",2935,8,8,0,B,WHSE-A1-BAR,"MSgt Quinones, V.",2026-02-27,59,12400
ITM-1001190,4730-01-441-2298,"Hydraulic seal kit, lift assy",4730,19,9,0,A,VBAY-01-BAR,"Cpl Diallo, S.",2026-02-13,73,240
ITM-1001191,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",5305,5,37,32,A,WHSE-B1-ALB,"Cpl Boudreau, A.",2026-03-27,31,2
ITM-1001192,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),5306,92,46,0,F,BIC-CAGE-A,"SSgt Reyes, J.",2026-02-16,70,3
ITM-1001193,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),6140,94,58,0,A,VBAY-01-BAR,"SSgt Reyes, J.",2026-04-20,7,138
ITM-1001194,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",5995,42,30,0,A,WHSE-A2-ALB,"Sgt Pham, D.",2026-02-27,59,84
ITM-1001195,2610-01-561-7748,Radial tire 395/85R20 (MTVR),2610,99,49,0,C,WHSE-C1-ALB,"SSgt Whitfield, T.",2026-03-29,29,690
ITM-1001196,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),2610,36,53,17,C,VBAY-01-BAR,"GySgt Underwood, R.",2026-03-11,47,540
ITM-1001197,2540-01-565-2210,Ballistic glass window panel (JLTV),2540,20,10,0,A,WHSE-B1-ALB,"Cpl Iwamoto, K.",2026-02-27,59,2400
ITM-1001198,1240-01-602-7715,"Optical sight assembly, M1A1",1240,10,10,0,A,VBAY-01-BAR,"Cpl Iwamoto, K.",2026-04-24,3,18500
ITM-1001199,2895-01-462-3318,Winch cable assembly 200ft (M88A2),2895,49,49,0,A,BIC-WHSE-2,"Cpl Diallo, S.",2026-03-25,33,410
ITM-1001200,2815-01-377-2184,Cylinder head gasket (HMMWV 6.5L),2815,67,56,0,A,WHSE-B2-BAR,"Cpl Henderson, B.",2026-02-13,73,220
ITM-1001201,5965-01-411-7783,Intercom headset H-250/U,5965,60,30,0,H,BIC-CAGE-A,"MSgt Quinones, V.",2026-03-26,32,165
ITM-1001202,6135-01-301-8776,BA-5590 lithium primary battery (radio),6135,66,48,0,H,VBAY-01-BAR,"Cpl Boudreau, A.",2026-02-15,71,26
ITM-1001203,2810-01-501-9928,Caterpillar C-12 engine assembly (MTVR rebuild),2810,15,12,0,A,BIC-CAGE-A,"MSgt Quinones, V.",2026-02-11,75,47800
ITM-1001204,3040-01-489-1071,"Final drive housing, port (AAV-7A1)",3040,11,9,0,B,BIC-WHSE-2,"GySgt Underwood, R.",2026-03-27,31,8900
ITM-1001205,5340-01-122-4419,"Bracket, armor liner",5340,58,29,0,H,BIC-WHSE-2,"Sgt Carrillo, R.",2026-03-08,50,95
ITM-1001206,1730-01-498-7102,"Hydraulic actuator, ramp assy (AAV)",1730,13,12,0,A,WHSE-B2-BAR,"Sgt Pham, D.",2026-04-10,17,1180
ITM-1001207,2540-01-572-3041,"Seat, armored crew (driver)",2540,71,44,0,H,BIC-CAGE-A,"GySgt Underwood, R.",2026-02-15,71,2240
ITM-1001208,6130-01-651-1182,"Power distribution unit, vehicle",6130,19,49,30,A,WHSE-A1-BAR,"SSgt Reyes, J.",2026-04-07,20,1410
ITM-1001209,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",3110,62,31,0,F,BIC-WHSE-1,"SSgt Reyes, J.",2026-02-09,77,387
ITM-1001210,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",3110,27,44,17,A,BIC-WHSE-2,"MSgt Quinones, V.",2026-03-27,31,512
ITM-1001211,3110-01-204-5587,"Bearing, Wheel Hub (LAV-25 Drive Train)",3110,0,8,8,H,BIC-CAGE-A,"Sgt Alvarado, M.",2026-02-20,66,622
ITM-1001212,3110-01-413-2691,"Bearing, Final Drive Pinion (AAV-7A1)",3110,15,10,0,C,BIC-WHSE-2,"Sgt Carrillo, R.",2026-02-08,78,745
ITM-1001213,3110-01-617-8013,"Bearing, Prop Rotor Hub (MV-22)",3110,12,8,0,A,BIC-CAGE-A,"Sgt Alvarado, M.",2026-04-25,2,4280
ITM-1001214,2530-01-621-3107,Brake rotor (MTVR),2530,70,41,0,H,WHSE-A2-ALB,"Cpl Boudreau, A.",2026-04-09,18,215
ITM-1001215,2530-01-487-5511,Hydraulic brake caliper (JLTV),2530,66,43,0,A,WHSE-B1-ALB,"Cpl Diallo, S.",2026-03-18,40,320
ITM-1001216,2530-01-356-7711,Power steering pump (MTVR),2530,15,46,31,H,WHSE-A1-ALB,"SSgt Whitfield, T.",2026-02-10,76,1180
ITM-1001217,2520-01-365-7104,Drive shaft U-joint (MTVR),2520,33,42,9,A,BIC-WHSE-1,"Cpl Boudreau, A.",2026-04-04,23,175
ITM-1001218,2520-01-528-3166,Torque converter (JLTV),2520,10,9,0,C,WHSE-A2-ALB,"Cpl Diallo, S.",2026-03-29,29,2900
ITM-1001219,2520-01-562-9981,"Transfer case, ratio 1.85 (MTVR)",2520,20,12,0,C,WHSE-C1-ALB,"SSgt Whitfield, T.",2026-03-21,37,3450
ITM-1001220,2920-01-446-5219,Alternator 200A 28V (MTVR),2920,87,57,0,F,BIC-WHSE-1,"Cpl Henderson, B.",2026-02-22,64,410
ITM-1001221,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),2920,32,21,0,H,WHSE-A1-ALB,"Cpl Iwamoto, K.",2026-04-21,6,605
ITM-1001222,2940-01-389-2196,Primary fuel/oil filter element (MTVR),2940,53,26,0,B,BIC-WHSE-1,"MSgt Quinones, V.",2026-03-25,33,24
ITM-1001223,2940-01-413-1984,Engine air filter element (HMMWV),2940,85,42,0,A,WHSE-A1-ALB,"Cpl Diallo, S.",2026-03-07,51,58
ITM-1001224,2930-01-477-0631,Fuel filter / water separator (MTVR),2930,3,67,64,A,WHSE-B2-BAR,"Cpl Iwamoto, K.",2026-03-15,43,47
ITM-1001225,4720-01-471-9951,High-pressure hydraulic hose 1/2 in. (M88A2),4720,67,49,0,A,WHSE-A1-BAR,"Sgt Pham, D.",2026-03-31,27,95
ITM-1001226,4720-01-329-4512,Coolant hose (MTVR engine),4720,59,36,0,B,BIC-WHSE-1,"Cpl Boudreau, A.",2026-02-23,63,38
ITM-1001227,1680-01-651-2244,"Prop rotor blade, MV-22 (composite)",1680,25,12,0,H,VBAY-01-BAR,"Sgt Alvarado, M.",2026-02-18,68,28500
ITM-1001228,2935-01-510-9923,"Fuel control, MV-22 engine",2935,21,11,0,C,VBAY-01-BAR,"Sgt Carrillo, R.",2026-02-14,72,12400
ITM-1001229,4730-01-441-2298,"Hydraulic seal kit, lift assy",4730,7,10,3,A,WHSE-C1-ALB,"Cpl Henderson, B.",2026-04-03,24,240
ITM-1001230,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",5305,69,44,0,A,BIC-CAGE-A,"Cpl Henderson, B.",2026-03-01,57,2
ITM-1001231,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),5306,81,40,0,C,WHSE-C1-ALB,"Cpl Henderson, B.",2026-04-18,9,3
ITM-1001232,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),6140,48,28,0,A,WHSE-B1-ALB,"Cpl Henderson, B.",2026-03-01,57,138
ITM-1001233,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",5995,30,42,12,F,WHSE-B1-ALB,"SSgt Whitfield, T.",2026-03-02,56,84
ITM-1001234,2610-01-561-7748,Radial tire 395/85R20 (MTVR),2610,95,47,0,B,WHSE-A1-ALB,"Sgt Pham, D.",2026-02-22,64,690
ITM-1001235,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),2610,39,50,11,F,BIC-CAGE-A,"SSgt Reyes, J.",2026-02-07,79,540
ITM-1001236,2540-01-565-2210,Ballistic glass window panel (JLTV),2540,19,9,0,A,VBAY-01-BAR,"Sgt Pham, D.",2026-04-25,2,2400
ITM-1001237,1240-01-602-7715,"Optical sight assembly, M1A1",1240,20,10,0,A,VBAY-01-BAR,"MSgt Quinones, V.",2026-03-28,30,18500
ITM-1001238,2895-01-462-3318,Winch cable assembly 200ft (M88A2),2895,51,25,0,C,WHSE-A1-BAR,"Sgt Pham, D.",2026-03-31,27,410
ITM-1001239,2815-01-377-2184,Cylinder head gasket (HMMWV 6.5L),2815,35,23,0,B,WHSE-A1-ALB,"SSgt Whitfield, T.",2026-02-20,66,220
ITM-1001240,5965-01-411-7783,Intercom headset H-250/U,5965,61,53,0,A,WHSE-B2-BAR,"Sgt Pham, D.",2026-04-08,19,165
ITM-1001241,6135-01-301-8776,BA-5590 lithium primary battery (radio),6135,70,51,0,H,WHSE-C1-ALB,"Cpl Henderson, B.",2026-04-01,26,26
ITM-1001242,2810-01-501-9928,Caterpillar C-12 engine assembly (MTVR rebuild),2810,15,10,0,B,BIC-WHSE-2,"Cpl Diallo, S.",2026-03-20,38,47800
ITM-1001243,3040-01-489-1071,"Final drive housing, port (AAV-7A1)",3040,11,9,0,A,WHSE-B2-BAR,"MSgt Quinones, V.",2026-04-07,20,8900
ITM-1001244,5340-01-122-4419,"Bracket, armor liner",5340,29,51,22,B,BIC-WHSE-1,"Cpl Henderson, B.",2026-04-17,10,95
ITM-1001245,1730-01-498-7102,"Hydraulic actuator, ramp assy (AAV)",1730,17,12,0,A,WHSE-A1-BAR,"Cpl Boudreau, A.",2026-03-18,40,1180
ITM-1001246,2540-01-572-3041,"Seat, armored crew (driver)",2540,63,45,0,A,BIC-CAGE-A,"Sgt Pham, D.",2026-03-13,45,2240
ITM-1001247,6130-01-651-1182,"Power distribution unit, vehicle",6130,59,36,0,A,WHSE-B2-BAR,"SSgt Whitfield, T.",2026-04-21,6,1410
ITM-1001248,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",3110,39,34,0,A,WHSE-B2-BAR,"SSgt Whitfield, T.",2026-03-09,49,387
ITM-1001249,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",3110,47,25,0,H,BIC-WHSE-1,"Cpl Diallo, S.",2026-03-16,42,512
ITM-1001250,3110-01-204-5587,"Bearing, Wheel Hub (LAV-25 Drive Train)",3110,15,8,0,A,WHSE-B2-BAR,"Cpl Diallo, S.",2026-03-17,41,622
ITM-1001251,3110-01-413-2691,"Bearing, Final Drive Pinion (AAV-7A1)",3110,10,8,0,H,VBAY-01-BAR,"Sgt Carrillo, R.",2026-04-11,16,745
ITM-1001252,3110-01-617-8013,"Bearing, Prop Rotor Hub (MV-22)",3110,14,7,0,A,WHSE-A1-ALB,"Cpl Boudreau, A.",2026-03-28,30,4280
ITM-1001253,2530-01-621-3107,Brake rotor (MTVR),2530,29,39,10,C,WHSE-A2-ALB,"Sgt Alvarado, M.",2026-04-11,16,215
ITM-1001254,2530-01-487-5511,Hydraulic brake caliper (JLTV),2530,82,41,0,A,WHSE-A2-ALB,"Sgt Carrillo, R.",2026-02-27,59,320
ITM-1001255,2530-01-356-7711,Power steering pump (MTVR),2530,63,64,1,H,WHSE-C1-ALB,"Sgt Alvarado, M.",2026-04-15,12,1180
ITM-1001256,2520-01-365-7104,Drive shaft U-joint (MTVR),2520,69,39,0,F,WHSE-A1-BAR,"GySgt Underwood, R.",2026-03-21,37,175
ITM-1001257,2520-01-528-3166,Torque converter (JLTV),2520,8,12,4,A,WHSE-B2-BAR,"Sgt Carrillo, R.",2026-04-17,10,2900
ITM-1001258,2520-01-562-9981,"Transfer case, ratio 1.85 (MTVR)",2520,17,8,0,B,BIC-WHSE-2,"Sgt Alvarado, M.",2026-04-03,24,3450
ITM-1001259,2920-01-446-5219,Alternator 200A 28V (MTVR),2920,146,73,0,A,WHSE-A1-ALB,"Cpl Henderson, B.",2026-02-14,72,410
ITM-1001260,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),2920,88,44,0,A,WHSE-A2-ALB,"Sgt Pham, D.",2026-03-21,37,605
ITM-1001261,2940-01-389-2196,Primary fuel/oil filter element (MTVR),2940,73,56,0,F,VBAY-01-BAR,"Cpl Diallo, S.",2026-04-02,25,24
ITM-1001262,2940-01-413-1984,Engine air filter element (HMMWV),2940,45,31,0,F,WHSE-B1-ALB,"GySgt Underwood, R.",2026-03-26,32,58
ITM-1001263,2930-01-477-0631,Fuel filter / water separator (MTVR),2930,57,46,0,F,VBAY-01-BAR,"Sgt Pham, D.",2026-04-04,23,47
ITM-1001264,4720-01-471-9951,High-pressure hydraulic hose 1/2 in. (M88A2),4720,41,38,0,B,WHSE-A1-BAR,"SSgt Whitfield, T.",2026-03-11,47,95
ITM-1001265,4720-01-329-4512,Coolant hose (MTVR engine),4720,81,40,0,A,WHSE-B2-BAR,"Cpl Henderson, B.",2026-03-18,40,38
ITM-1001266,1680-01-651-2244,"Prop rotor blade, MV-22 (composite)",1680,22,11,0,A,WHSE-A2-ALB,"SSgt Whitfield, T.",2026-03-19,39,28500
ITM-1001267,2935-01-510-9923,"Fuel control, MV-22 engine",2935,17,8,0,A,BIC-WHSE-2,"Sgt Carrillo, R.",2026-03-04,54,12400
ITM-1001268,4730-01-441-2298,"Hydraulic seal kit, lift assy",4730,25,12,0,A,VBAY-01-BAR,"SSgt Whitfield, T.",2026-04-10,17,240
ITM-1001269,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",5305,54,34,0,A,WHSE-A1-BAR,"Sgt Pham, D.",2026-04-16,11,2
ITM-1001270,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),5306,36,37,1,B,WHSE-B2-BAR,"Cpl Diallo, S.",2026-03-19,39,3
ITM-1001271,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),6140,60,34,0,A,WHSE-B2-BAR,"Cpl Henderson, B.",2026-02-20,66,138
ITM-1001272,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",5995,54,31,0,B,WHSE-C1-ALB,"Cpl Iwamoto, K.",2026-03-11,47,84
ITM-1001273,2610-01-561-7748,Radial tire 395/85R20 (MTVR),2610,55,27,0,A,BIC-WHSE-2,"Cpl Iwamoto, K.",2026-02-12,74,690
ITM-1001274,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),2610,31,40,9,B,WHSE-A1-ALB,"Sgt Alvarado, M.",2026-02-22,64,540
ITM-1001275,2540-01-565-2210,Ballistic glass window panel (JLTV),2540,7,11,4,H,WHSE-A2-ALB,"Cpl Iwamoto, K.",2026-02-22,64,2400
ITM-1001276,1240-01-602-7715,"Optical sight assembly, M1A1",1240,16,10,0,C,BIC-CAGE-A,"SSgt Reyes, J.",2026-03-03,55,18500
ITM-1001277,2895-01-462-3318,Winch cable assembly 200ft (M88A2),2895,75,37,0,A,VBAY-01-BAR,"SSgt Whitfield, T.",2026-04-16,11,410
ITM-1001278,2815-01-377-2184,Cylinder head gasket (HMMWV 6.5L),2815,95,54,0,A,VBAY-01-BAR,"SSgt Whitfield, T.",2026-02-26,60,220
ITM-1001279,5965-01-411-7783,Intercom headset H-250/U,5965,29,44,15,A,WHSE-A2-ALB,"SSgt Reyes, J.",2026-04-25,2,165
ITM-1001280,6135-01-301-8776,BA-5590 lithium primary battery (radio),6135,54,53,0,A,WHSE-B1-ALB,"Cpl Henderson, B.",2026-02-19,67,26
ITM-1001281,2810-01-501-9928,Caterpillar C-12 engine assembly (MTVR rebuild),2810,2,11,9,C,WHSE-C1-ALB,"Cpl Henderson, B.",2026-02-12,74,47800
ITM-1001282,3040-01-489-1071,"Final drive housing, port (AAV-7A1)",3040,11,9,0,A,BIC-CAGE-A,"Cpl Boudreau, A.",2026-04-02,25,8900
ITM-1001283,5340-01-122-4419,"Bracket, armor liner",5340,35,44,9,B,WHSE-A1-ALB,"Sgt Pham, D.",2026-03-15,43,95
ITM-1001284,1730-01-498-7102,"Hydraulic actuator, ramp assy (AAV)",1730,14,7,0,A,WHSE-A1-BAR,"Cpl Iwamoto, K.",2026-02-13,73,1180
ITM-1001285,2540-01-572-3041,"Seat, armored crew (driver)",2540,64,47,0,F,BIC-WHSE-1,"MSgt Quinones, V.",2026-02-12,74,2240
ITM-1001286,6130-01-651-1182,"Power distribution unit, vehicle",6130,106,53,0,A,VBAY-01-BAR,"Cpl Henderson, B.",2026-04-04,23,1410
ITM-1001287,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",3110,32,41,9,A,VBAY-01-BAR,"SSgt Whitfield, T.",2026-03-23,35,387
ITM-1001288,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",3110,67,52,0,C,WHSE-A1-BAR,"Sgt Carrillo, R.",2026-03-13,45,512
ITM-1001289,3110-01-204-5587,"Bearing, Wheel Hub (LAV-25 Drive Train)",3110,6,8,2,A,BIC-WHSE-1,"Sgt Pham, D.",2026-04-17,10,622
ITM-1001290,3110-01-413-2691,"Bearing, Final Drive Pinion (AAV-7A1)",3110,21,10,0,A,BIC-WHSE-1,"Cpl Diallo, S.",2026-03-13,45,745
ITM-1001291,3110-01-617-8013,"Bearing, Prop Rotor Hub (MV-22)",3110,5,12,7,F,WHSE-A2-ALB,"SSgt Whitfield, T.",2026-03-20,38,4280
ITM-1001292,2530-01-621-3107,Brake rotor (MTVR),2530,36,28,0,B,WHSE-A1-ALB,"Sgt Alvarado, M.",2026-03-02,56,215
ITM-1001293,2530-01-487-5511,Hydraulic brake caliper (JLTV),2530,50,50,0,A,WHSE-A1-BAR,"SSgt Whitfield, T.",2026-02-13,73,320
ITM-1001294,2530-01-356-7711,Power steering pump (MTVR),2530,85,51,0,H,WHSE-C1-ALB,"GySgt Underwood, R.",2026-03-07,51,1180
ITM-1001295,2520-01-365-7104,Drive shaft U-joint (MTVR),2520,43,39,0,A,WHSE-A1-ALB,"Sgt Pham, D.",2026-02-18,68,175
ITM-1001296,2520-01-528-3166,Torque converter (JLTV),2520,18,9,0,A,VBAY-01-BAR,"MSgt Quinones, V.",2026-03-02,56,2900
ITM-1001297,2520-01-562-9981,"Transfer case, ratio 1.85 (MTVR)",2520,18,9,0,A,BIC-WHSE-2,"Cpl Henderson, B.",2026-04-10,17,3450
ITM-1001298,2920-01-446-5219,Alternator 200A 28V (MTVR),2920,43,42,0,F,WHSE-A2-ALB,"GySgt Underwood, R.",2026-03-08,50,410
ITM-1001299,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),2920,89,44,0,F,WHSE-A2-ALB,"Sgt Alvarado, M.",2026-04-08,19,605
ITM-1001300,2940-01-389-2196,Primary fuel/oil filter element (MTVR),2940,57,37,0,B,WHSE-A1-ALB,"Cpl Boudreau, A.",2026-02-22,64,24
ITM-1001301,2940-01-413-1984,Engine air filter element (HMMWV),2940,54,27,0,A,BIC-WHSE-2,"GySgt Underwood, R.",2026-04-21,6,58
ITM-1001302,2930-01-477-0631,Fuel filter / water separator (MTVR),2930,21,17,0,B,WHSE-B1-ALB,"GySgt Underwood, R.",2026-03-27,31,47
ITM-1001303,4720-01-471-9951,High-pressure hydraulic hose 1/2 in. (M88A2),4720,30,39,9,A,WHSE-B1-ALB,"MSgt Quinones, V.",2026-03-07,51,95
ITM-1001304,4720-01-329-4512,Coolant hose (MTVR engine),4720,63,31,0,A,WHSE-C1-ALB,"Sgt Pham, D.",2026-04-23,4,38
ITM-1001305,1680-01-651-2244,"Prop rotor blade, MV-22 (composite)",1680,7,7,0,B,WHSE-B2-BAR,"GySgt Underwood, R.",2026-03-30,28,28500
ITM-1001306,2935-01-510-9923,"Fuel control, MV-22 engine",2935,19,12,0,A,BIC-WHSE-1,"Sgt Alvarado, M.",2026-04-22,5,12400
ITM-1001307,4730-01-441-2298,"Hydraulic seal kit, lift assy",4730,9,11,2,B,WHSE-A2-ALB,"Cpl Diallo, S.",2026-03-25,33,240
ITM-1001308,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",5305,35,49,14,A,WHSE-B2-BAR,"MSgt Quinones, V.",2026-04-20,7,2
ITM-1001309,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),5306,87,49,0,F,BIC-WHSE-2,"SSgt Reyes, J.",2026-04-09,18,3
ITM-1001310,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),6140,63,34,0,A,WHSE-A2-ALB,"Cpl Iwamoto, K.",2026-03-23,35,138
ITM-1001311,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",5995,27,51,24,C,BIC-WHSE-2,"Cpl Iwamoto, K.",2026-04-20,7,84
ITM-1001312,2610-01-561-7748,Radial tire 395/85R20 (MTVR),2610,53,26,0,B,BIC-WHSE-1,"Cpl Henderson, B.",2026-02-12,74,690
ITM-1001313,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),2610,100,51,0,B,WHSE-B2-BAR,"GySgt Underwood, R.",2026-04-04,23,540
ITM-1001314,2540-01-565-2210,Ballistic glass window panel (JLTV),2540,4,8,4,A,VBAY-01-BAR,"SSgt Reyes, J.",2026-04-05,22,2400
ITM-1001315,1240-01-602-7715,"Optical sight assembly, M1A1",1240,15,10,0,F,BIC-WHSE-1,"Sgt Alvarado, M.",2026-02-13,73,18500
ITM-1001316,2895-01-462-3318,Winch cable assembly 200ft (M88A2),2895,83,57,0,H,WHSE-C1-ALB,"Cpl Diallo, S.",2026-03-29,29,410
ITM-1001317,2815-01-377-2184,Cylinder head gasket (HMMWV 6.5L),2815,73,39,0,A,WHSE-B2-BAR,"Sgt Carrillo, R.",2026-02-24,62,220
ITM-1001318,5965-01-411-7783,Intercom headset H-250/U,5965,10,50,40,A,BIC-WHSE-2,"GySgt Underwood, R.",2026-02-24,62,165
ITM-1001319,6135-01-301-8776,BA-5590 lithium primary battery (radio),6135,27,50,23,A,WHSE-B2-BAR,"Cpl Boudreau, A.",2026-03-05,53,26
ITM-1001320,2810-01-501-9928,Caterpillar C-12 engine assembly (MTVR rebuild),2810,11,7,0,F,VBAY-01-BAR,"SSgt Reyes, J.",2026-03-27,31,47800
ITM-1001321,3040-01-489-1071,"Final drive housing, port (AAV-7A1)",3040,11,9,0,B,WHSE-A1-ALB,"Cpl Iwamoto, K.",2026-02-10,76,8900
ITM-1001322,5340-01-122-4419,"Bracket, armor liner",5340,28,35,7,H,WHSE-B2-BAR,"MSgt Quinones, V.",2026-02-09,77,95
ITM-1001323,1730-01-498-7102,"Hydraulic actuator, ramp assy (AAV)",1730,18,9,0,A,VBAY-01-BAR,"GySgt Underwood, R.",2026-03-15,43,1180
ITM-1001324,2540-01-572-3041,"Seat, armored crew (driver)",2540,40,43,3,A,BIC-CAGE-A,"GySgt Underwood, R.",2026-04-11,16,2240
ITM-1001325,6130-01-651-1182,"Power distribution unit, vehicle",6130,30,29,0,A,BIC-CAGE-A,"Sgt Alvarado, M.",2026-02-16,70,1410
ITM-1001326,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",3110,35,24,0,A,WHSE-A1-BAR,"Cpl Henderson, B.",2026-02-21,65,387
ITM-1001327,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",3110,66,63,0,H,BIC-WHSE-1,"Cpl Diallo, S.",2026-02-25,61,512
ITM-1001328,3110-01-204-5587,"Bearing, Wheel Hub (LAV-25 Drive Train)",3110,7,6,0,H,VBAY-01-BAR,"SSgt Whitfield, T.",2026-03-03,55,622
ITM-1001329,3110-01-413-2691,"Bearing, Final Drive Pinion (AAV-7A1)",3110,7,8,1,A,VBAY-01-BAR,"Sgt Alvarado, M.",2026-02-16,70,745
ITM-1001330,3110-01-617-8013,"Bearing, Prop Rotor Hub (MV-22)",3110,10,9,0,B,WHSE-A1-ALB,"Sgt Alvarado, M.",2026-03-31,27,4280
ITM-1001331,2530-01-621-3107,Brake rotor (MTVR),2530,83,45,0,A,WHSE-B2-BAR,"SSgt Reyes, J.",2026-04-18,9,215
ITM-1001332,2530-01-487-5511,Hydraulic brake caliper (JLTV),2530,80,40,0,B,WHSE-B2-BAR,"GySgt Underwood, R.",2026-03-18,40,320
ITM-1001333,2530-01-356-7711,Power steering pump (MTVR),2530,37,50,13,A,WHSE-C1-ALB,"Cpl Boudreau, A.",2026-03-04,54,1180
ITM-1001334,2520-01-365-7104,Drive shaft U-joint (MTVR),2520,64,32,0,A,BIC-WHSE-2,"Cpl Boudreau, A.",2026-03-31,27,175
ITM-1001335,2520-01-528-3166,Torque converter (JLTV),2520,14,11,0,B,VBAY-01-BAR,"Sgt Alvarado, M.",2026-02-26,60,2900
ITM-1001336,2520-01-562-9981,"Transfer case, ratio 1.85 (MTVR)",2520,9,12,3,B,VBAY-01-BAR,"GySgt Underwood, R.",2026-02-08,78,3450
ITM-1001337,2920-01-446-5219,Alternator 200A 28V (MTVR),2920,58,47,0,A,WHSE-C1-ALB,"Cpl Diallo, S.",2026-03-06,52,410
ITM-1001338,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),2920,70,44,0,C,BIC-WHSE-2,"GySgt Underwood, R.",2026-04-20,7,605
ITM-1001339,2940-01-389-2196,Primary fuel/oil filter element (MTVR),2940,96,48,0,B,WHSE-A1-ALB,"Cpl Iwamoto, K.",2026-02-22,64,24
ITM-1001340,2940-01-413-1984,Engine air filter element (HMMWV),2940,107,53,0,B,BIC-WHSE-1,"Cpl Henderson, B.",2026-03-27,31,58
ITM-1001341,2930-01-477-0631,Fuel filter / water separator (MTVR),2930,53,41,0,A,BIC-WHSE-2,"MSgt Quinones, V.",2026-03-05,53,47
ITM-1001342,4720-01-471-9951,High-pressure hydraulic hose 1/2 in. (M88A2),4720,74,42,0,C,BIC-WHSE-2,"Cpl Boudreau, A.",2026-02-16,70,95
