date,work_order_id,platform,vehicle_id,pmcs_code,nsn,part_name,qty_consumed,subsystem
2026-03-28,WO-260328-01056,JLTV,JLTV-0249,B,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",1,wheels
2026-03-28,WO-260328-01057,JLTV,JLTV-0174,D,2530-01-487-5511,Hydraulic brake caliper (JLTV),1,brakes
2026-03-28,WO-260328-01058,JLTV,JLTV-0112,A,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),2,fasteners
2026-03-28,WO-260328-01059,JLTV,JLTV-0364,W,6135-01-301-8776,BA-5590 lithium primary battery (radio),3,comms
2026-03-28,WO-260328-01060,AAV-7A1,AAV-7A1-0051,M,4730-01-441-2298,"Hydraulic seal kit, lift assy",1,hydraulics
2026-03-28,WO-260328-01061,AAV-7A1,AAV-7A1-0035,Q,3040-01-489-1071,"Final drive housing, port (AAV-7A1)",1,tracks
2026-03-28,WO-260328-01062,HMMWV,HMMWV-0345,S,2940-01-413-1984,Engine air filter element (HMMWV),3,engine
2026-03-29,WO-260329-01063,MTVR,MTVR-0203,AN,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",2,wheels
2026-03-29,WO-260329-01064,MTVR,MTVR-0314,B,2530-01-621-3107,Brake rotor (MTVR),1,brakes
2026-03-29,WO-260329-01065,MTVR,MTVR-0276,D,2530-01-356-7711,Power steering pump (MTVR),1,steering
2026-03-29,WO-260329-01066,MTVR,MTVR-0017,A,2920-01-446-5219,Alternator 200A 28V (MTVR),1,electrical
2026-03-29,WO-260329-01067,MTVR,MTVR-0191,W,2940-01-389-2196,Primary fuel/oil filter element (MTVR),1,engine
2026-03-29,WO-260329-01068,MTVR,MTVR-0122,M,2930-01-477-0631,Fuel filter / water separator (MTVR),1,engine
2026-03-29,WO-260329-01069,MTVR,MTVR-0198,Q,4720-01-329-4512,Coolant hose (MTVR engine),1,engine
2026-03-29,WO-260329-01070,MTVR,MTVR-0230,S,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",9,fasteners
2026-03-29,WO-260329-01071,MTVR,MTVR-0159,AN,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),1,electrical
2026-03-29,WO-260329-01072,MTVR,MTVR-0225,B,2610-01-561-7748,Radial tire 395/85R20 (MTVR),1,tires
2026-03-29,WO-260329-01073,LAV,LAV-0053,D,5965-01-411-7783,Intercom headset H-250/U,2,comms
2026-03-29,WO-260329-01074,JLTV,JLTV-0030,A,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",2,wheels
2026-03-29,WO-260329-01075,JLTV,JLTV-0205,W,2530-01-487-5511,Hydraulic brake caliper (JLTV),1,brakes
2026-03-29,WO-260329-01076,JLTV,JLTV-0187,M,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),9,fasteners
2026-03-29,WO-260329-01077,JLTV,JLTV-0050,Q,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),1,tires
2026-03-29,WO-260329-01078,JLTV,JLTV-0093,S,6135-01-301-8776,BA-5590 lithium primary battery (radio),6,comms
2026-03-29,WO-260329-01079,MV-22B,MV-22B-0002,AN,2935-01-510-9923,"Fuel control, MV-22 engine",1,engine
2026-03-29,WO-260329-01080,HMMWV,HMMWV-0243,B,2940-01-413-1984,Engine air filter element (HMMWV),2,engine
2026-03-29,WO-260329-01081,HMMWV,HMMWV-0179,D,2815-01-377-2184,Cylinder head gasket (HMMWV 6.5L),1,engine
2026-03-30,WO-260330-01082,MTVR,MTVR-0066,A,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",1,wheels
2026-03-30,WO-260330-01083,MTVR,MTVR-0006,W,2520-01-365-7104,Drive shaft U-joint (MTVR),2,transmission
2026-03-30,WO-260330-01084,MTVR,MTVR-0195,M,2920-01-446-5219,Alternator 200A 28V (MTVR),1,electrical
2026-03-30,WO-260330-01085,MTVR,MTVR-0121,Q,2940-01-389-2196,Primary fuel/oil filter element (MTVR),5,engine
2026-03-30,WO-260330-01086,MTVR,MTVR-0045,S,2930-01-477-0631,Fuel filter / water separator (MTVR),4,engine
2026-03-30,WO-260330-01087,MTVR,MTVR-0274,AN,4720-01-329-4512,Coolant hose (MTVR engine),3,engine
2026-03-30,WO-260330-01088,MTVR,MTVR-0099,B,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",9,fasteners
2026-03-30,WO-260330-01089,MTVR,MTVR-0247,D,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),2,electrical
2026-03-30,WO-260330-01090,MTVR,MTVR-0124,A,2610-01-561-7748,Radial tire 395/85R20 (MTVR),1,tires
2026-03-30,WO-260330-01091,LAV,LAV-0062,W,5965-01-411-7783,Intercom headset H-250/U,1,comms
2026-03-30,WO-260330-01092,JLTV,JLTV-0099,M,2530-01-487-5511,Hydraulic brake caliper (JLTV),2,brakes
2026-03-30,WO-260330-01093,JLTV,JLTV-0033,Q,2520-01-528-3166,Torque converter (JLTV),1,transmission
2026-03-30,WO-260330-01094,JLTV,JLTV-0382,S,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),9,fasteners
2026-03-30,WO-260330-01095,JLTV,JLTV-0208,AN,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),1,tires
2026-03-30,WO-260330-01096,JLTV,JLTV-0193,B,2540-01-565-2210,Ballistic glass window panel (JLTV),1,armor
2026-03-30,WO-260330-01097,JLTV,JLTV-0160,D,6135-01-301-8776,BA-5590 lithium primary battery (radio),4,comms
2026-03-30,WO-260330-01098,M88A2,M88A2-0006,A,2895-01-462-3318,Winch cable assembly 200ft (M88A2),1,winch
2026-03-30,WO-260330-01099,HMMWV,HMMWV-0010,W,2940-01-413-1984,Engine air filter element (HMMWV),7,engine
2026-03-30,WO-260330-01100,HMMWV,HMMWV-0235,M,2815-01-377-2184,Cylinder head gasket (HMMWV 6.5L),2,engine
2026-03-30,WO-260330-01101,M1A1,M1A1-0012,Q,1240-01-602-7715,"Optical sight assembly, M1A1",1,weapons
2026-03-31,WO-260331-01102,MTVR,MTVR-0230,S,2530-01-621-3107,Brake rotor (MTVR),2,brakes
2026-03-31,WO-260331-01103,MTVR,MTVR-0132,AN,2520-01-365-7104,Drive shaft U-joint (MTVR),4,transmission
2026-03-31,WO-260331-01104,MTVR,MTVR-0077,B,2520-01-562-9981,"Transfer case, ratio 1.85 (MTVR)",1,transmission
2026-03-31,WO-260331-01105,MTVR,MTVR-0032,D,2940-01-389-2196,Primary fuel/oil filter element (MTVR),5,engine
2026-03-31,WO-260331-01106,MTVR,MTVR-0240,A,2930-01-477-0631,Fuel filter / water separator (MTVR),4,engine
2026-03-31,WO-260331-01107,MTVR,MTVR-0110,W,4720-01-329-4512,Coolant hose (MTVR engine),1,engine
2026-03-31,WO-260331-01108,MTVR,MTVR-0016,M,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",7,fasteners
2026-03-31,WO-260331-01109,LAV,LAV-0060,Q,5965-01-411-7783,Intercom headset H-250/U,1,comms
2026-03-31,WO-260331-01110,JLTV,JLTV-0081,S,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),6,fasteners
2026-03-31,WO-260331-01111,JLTV,JLTV-0376,AN,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),2,tires
2026-03-31,WO-260331-01112,JLTV,JLTV-0017,B,2540-01-565-2210,Ballistic glass window panel (JLTV),1,armor
2026-03-31,WO-260331-01113,JLTV,JLTV-0181,D,6135-01-301-8776,BA-5590 lithium primary battery (radio),4,comms
2026-03-31,WO-260331-01114,AAV-7A1,AAV-7A1-0046,A,3110-01-413-2691,"Bearing, Final Drive Pinion (AAV-7A1)",1,tracks
2026-03-31,WO-260331-01115,AAV-7A1,AAV-7A1-0032,W,1730-01-498-7102,"Hydraulic actuator, ramp assy (AAV)",1,hydraulics
2026-03-31,WO-260331-01116,M88A2,M88A2-0004,M,2895-01-462-3318,Winch cable assembly 200ft (M88A2),1,winch
2026-03-31,WO-260331-01117,HMMWV,HMMWV-0365,Q,2940-01-413-1984,Engine air filter element (HMMWV),7,engine
2026-04-01,WO-260401-01118,MTVR,MTVR-0250,S,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",1,wheels
2026-04-01,WO-260401-01119,MTVR,MTVR-0235,AN,2530-01-621-3107,Brake rotor (MTVR),1,brakes
2026-04-01,WO-260401-01120,MTVR,MTVR-0258,B,2920-01-446-5219,Alternator 200A 28V (MTVR),1,electrical
2026-04-01,WO-260401-01121,MTVR,MTVR-0013,D,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),1,engine
2026-04-01,WO-260401-01122,MTVR,MTVR-0308,A,2940-01-389-2196,Primary fuel/oil filter element (MTVR),3,engine
2026-04-01,WO-260401-01123,MTVR,MTVR-0320,W,4720-01-329-4512,Coolant hose (MTVR engine),1,engine
2026-04-01,WO-260401-01124,MTVR,MTVR-0034,M,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",5,fasteners
2026-04-01,WO-260401-01125,MTVR,MTVR-0245,Q,2610-01-561-7748,Radial tire 395/85R20 (MTVR),1,tires
2026-04-01,WO-260401-01126,LAV,LAV-0061,S,5965-01-411-7783,Intercom headset H-250/U,1,comms
2026-04-01,WO-260401-01127,JLTV,JLTV-0066,AN,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",1,wheels
2026-04-01,WO-260401-01128,JLTV,JLTV-0009,B,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),11,fasteners
2026-04-01,WO-260401-01129,JLTV,JLTV-0057,D,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),2,tires
2026-04-01,WO-260401-01130,JLTV,JLTV-0299,A,6135-01-301-8776,BA-5590 lithium primary battery (radio),7,comms
2026-04-01,WO-260401-01131,HMMWV,HMMWV-0292,W,2940-01-413-1984,Engine air filter element (HMMWV),7,engine
2026-04-02,WO-260402-01132,MTVR,MTVR-0019,M,2520-01-365-7104,Drive shaft U-joint (MTVR),1,transmission
2026-04-02,WO-260402-01133,MTVR,MTVR-0314,Q,2940-01-389-2196,Primary fuel/oil filter element (MTVR),4,engine
2026-04-02,WO-260402-01134,MTVR,MTVR-0149,S,2930-01-477-0631,Fuel filter / water separator (MTVR),3,engine
2026-04-02,WO-260402-01135,MTVR,MTVR-0076,AN,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",8,fasteners
2026-04-02,WO-260402-01136,MTVR,MTVR-0100,B,6130-01-651-1182,"Power distribution unit, vehicle",1,electrical
2026-04-02,WO-260402-01137,LAV,LAV-0039,D,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",1,comms
2026-04-02,WO-260402-01138,LAV,LAV-0082,A,5965-01-411-7783,Intercom headset H-250/U,1,comms
2026-04-02,WO-260402-01139,JLTV,JLTV-0372,W,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),9,fasteners
2026-04-02,WO-260402-01140,JLTV,JLTV-0185,M,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),2,tires
2026-04-02,WO-260402-01141,JLTV,JLTV-0291,Q,6135-01-301-8776,BA-5590 lithium primary battery (radio),7,comms
2026-04-02,WO-260402-01142,M88A2,M88A2-0016,S,2895-01-462-3318,Winch cable assembly 200ft (M88A2),1,winch
2026-04-02,WO-260402-01143,HMMWV,HMMWV-0037,AN,2940-01-413-1984,Engine air filter element (HMMWV),2,engine
2026-04-03,WO-260403-01144,MTVR,MTVR-0235,B,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",1,wheels
2026-04-03,WO-260403-01145,MTVR,MTVR-0043,D,2530-01-621-3107,Brake rotor (MTVR),1,brakes
2026-04-03,WO-260403-01146,MTVR,MTVR-0092,A,2530-01-356-7711,Power steering pump (MTVR),1,steering
2026-04-03,WO-260403-01147,MTVR,MTVR-0040,W,2520-01-562-9981,"Transfer case, ratio 1.85 (MTVR)",1,transmission
2026-04-03,WO-260403-01148,MTVR,MTVR-0249,M,2940-01-389-2196,Primary fuel/oil filter element (MTVR),4,engine
2026-04-03,WO-260403-01149,MTVR,MTVR-0014,Q,4720-01-329-4512,Coolant hose (MTVR engine),2,engine
2026-04-03,WO-260403-01150,MTVR,MTVR-0157,S,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",7,fasteners
2026-04-03,WO-260403-01151,MTVR,MTVR-0065,AN,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),1,electrical
2026-04-03,WO-260403-01152,MTVR,MTVR-0177,B,2610-01-561-7748,Radial tire 395/85R20 (MTVR),2,tires
2026-04-03,WO-260403-01153,MTVR,MTVR-0217,D,6130-01-651-1182,"Power distribution unit, vehicle",1,electrical
2026-04-03,WO-260403-01154,LAV,LAV-0037,A,5965-01-411-7783,Intercom headset H-250/U,1,comms
2026-04-03,WO-260403-01155,LAV,LAV-0001,W,2540-01-572-3041,"Seat, armored crew (driver)",1,interior
2026-04-03,WO-260403-01156,JLTV,JLTV-0287,M,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",1,wheels
2026-04-03,WO-260403-01157,JLTV,JLTV-0055,Q,2520-01-528-3166,Torque converter (JLTV),1,transmission
2026-04-03,WO-260403-01158,JLTV,JLTV-0170,S,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),6,fasteners
2026-04-03,WO-260403-01159,JLTV,JLTV-0199,AN,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),1,tires
2026-04-03,WO-260403-01160,JLTV,JLTV-0100,B,2540-01-565-2210,Ballistic glass window panel (JLTV),1,armor
2026-04-03,WO-260403-01161,JLTV,JLTV-0183,D,6135-01-301-8776,BA-5590 lithium primary battery (radio),4,comms
2026-04-03,WO-260403-01162,AAV-7A1,AAV-7A1-0015,A,4730-01-441-2298,"Hydraulic seal kit, lift assy",1,hydraulics
2026-04-03,WO-260403-01163,M88A2,M88A2-0001,W,2895-01-462-3318,Winch cable assembly 200ft (M88A2),1,winch
2026-04-03,WO-260403-01164,HMMWV,HMMWV-0229,M,2940-01-413-1984,Engine air filter element (HMMWV),2,engine
2026-04-03,WO-260403-01165,HMMWV,HMMWV-0189,Q,2815-01-377-2184,Cylinder head gasket (HMMWV 6.5L),1,engine
2026-04-04,WO-260404-01166,MTVR,MTVR-0161,S,2530-01-621-3107,Brake rotor (MTVR),1,brakes
2026-04-04,WO-260404-01167,MTVR,MTVR-0175,AN,2520-01-365-7104,Drive shaft U-joint (MTVR),1,transmission
2026-04-04,WO-260404-01168,MTVR,MTVR-0231,B,2920-01-446-5219,Alternator 200A 28V (MTVR),1,electrical
2026-04-04,WO-260404-01169,MTVR,MTVR-0284,D,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),1,engine
2026-04-04,WO-260404-01170,MTVR,MTVR-0290,A,2940-01-389-2196,Primary fuel/oil filter element (MTVR),4,engine
2026-04-04,WO-260404-01171,MTVR,MTVR-0270,W,2930-01-477-0631,Fuel filter / water separator (MTVR),3,engine
2026-04-04,WO-260404-01172,MTVR,MTVR-0020,M,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",7,fasteners
2026-04-04,WO-260404-01173,MTVR,MTVR-0221,Q,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),2,electrical
2026-04-04,WO-260404-01174,MTVR,MTVR-0219,S,6130-01-651-1182,"Power distribution unit, vehicle",1,electrical
2026-04-04,WO-260404-01175,LAV,LAV-0064,AN,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",1,comms
2026-04-04,WO-260404-01176,LAV,LAV-0064,B,2540-01-572-3041,"Seat, armored crew (driver)",1,interior
2026-04-04,WO-260404-01177,JLTV,JLTV-0187,D,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",1,wheels
2026-04-04,WO-260404-01178,JLTV,JLTV-0334,A,2520-01-528-3166,Torque converter (JLTV),1,transmission
2026-04-04,WO-260404-01179,JLTV,JLTV-0065,W,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),1,fasteners
2026-04-04,WO-260404-01180,JLTV,JLTV-0019,M,6135-01-301-8776,BA-5590 lithium primary battery (radio),4,comms
2026-04-04,WO-260404-01181,AAV-7A1,AAV-7A1-0050,Q,4730-01-441-2298,"Hydraulic seal kit, lift assy",1,hydraulics
2026-04-04,WO-260404-01182,M88A2,M88A2-0001,S,4720-01-471-9951,High-pressure hydraulic hose 1/2 in. (M88A2),1,hydraulics
2026-04-04,WO-260404-01183,M88A2,M88A2-0007,AN,2895-01-462-3318,Winch cable assembly 200ft (M88A2),1,winch
2026-04-04,WO-260404-01184,HMMWV,HMMWV-0201,B,2940-01-413-1984,Engine air filter element (HMMWV),7,engine
2026-04-04,WO-260404-01185,HMMWV,HMMWV-0252,D,2815-01-377-2184,Cylinder head gasket (HMMWV 6.5L),1,engine
2026-04-05,WO-260405-01186,MTVR,MTVR-0159,A,2530-01-621-3107,Brake rotor (MTVR),1,brakes
2026-04-05,WO-260405-01187,MTVR,MTVR-0201,W,2520-01-562-9981,"Transfer case, ratio 1.85 (MTVR)",1,transmission
2026-04-05,WO-260405-01188,MTVR,MTVR-0039,M,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),2,engine
2026-04-05,WO-260405-01189,MTVR,MTVR-0278,Q,2940-01-389-2196,Primary fuel/oil filter element (MTVR),3,engine
2026-04-05,WO-260405-01190,MTVR,MTVR-0187,S,2930-01-477-0631,Fuel filter / water separator (MTVR),3,engine
2026-04-05,WO-260405-01191,MTVR,MTVR-0083,AN,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",4,fasteners
2026-04-05,WO-260405-01192,MTVR,MTVR-0288,B,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),2,electrical
2026-04-05,WO-260405-01193,LAV,LAV-0023,D,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",1,comms
2026-04-05,WO-260405-01194,JLTV,JLTV-0177,A,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",1,wheels
2026-04-05,WO-260405-01195,JLTV,JLTV-0278,W,2530-01-487-5511,Hydraulic brake caliper (JLTV),1,brakes
2026-04-05,WO-260405-01196,JLTV,JLTV-0252,M,2520-01-528-3166,Torque converter (JLTV),1,transmission
2026-04-05,WO-260405-01197,JLTV,JLTV-0077,Q,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),8,fasteners
2026-04-05,WO-260405-01198,JLTV,JLTV-0259,S,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),2,tires
2026-04-05,WO-260405-01199,JLTV,JLTV-0238,AN,6135-01-301-8776,BA-5590 lithium primary battery (radio),2,comms
2026-04-05,WO-260405-01200,AAV-7A1,AAV-7A1-0003,B,3110-01-413-2691,"Bearing, Final Drive Pinion (AAV-7A1)",1,tracks
2026-04-05,WO-260405-01201,MV-22B,MV-22B-0020,D,1680-01-651-2244,"Prop rotor blade, MV-22 (composite)",1,rotor
2026-04-05,WO-260405-01202,HMMWV,HMMWV-0244,A,2940-01-413-1984,Engine air filter element (HMMWV),1,engine
2026-04-05,WO-260405-01203,HMMWV,HMMWV-0260,W,2815-01-377-2184,Cylinder head gasket (HMMWV 6.5L),1,engine
2026-04-06,WO-260406-01204,MTVR,MTVR-0260,M,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",1,wheels
2026-04-06,WO-260406-01205,MTVR,MTVR-0256,Q,2530-01-621-3107,Brake rotor (MTVR),1,brakes
2026-04-06,WO-260406-01206,MTVR,MTVR-0180,S,2530-01-356-7711,Power steering pump (MTVR),1,steering
2026-04-06,WO-260406-01207,MTVR,MTVR-0273,AN,2520-01-365-7104,Drive shaft U-joint (MTVR),2,transmission
2026-04-06,WO-260406-01208,MTVR,MTVR-0252,B,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),1,engine
2026-04-06,WO-260406-01209,MTVR,MTVR-0144,D,2940-01-389-2196,Primary fuel/oil filter element (MTVR),5,engine
2026-04-06,WO-260406-01210,MTVR,MTVR-0085,A,2930-01-477-0631,Fuel filter / water separator (MTVR),1,engine
2026-04-06,WO-260406-01211,MTVR,MTVR-0152,W,4720-01-329-4512,Coolant hose (MTVR engine),4,engine
2026-04-06,WO-260406-01212,MTVR,MTVR-0260,M,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",7,fasteners
2026-04-06,WO-260406-01213,LAV,LAV-0074,Q,5965-01-411-7783,Intercom headset H-250/U,2,comms
2026-04-06,WO-260406-01214,JLTV,JLTV-0401,S,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",1,wheels
2026-04-06,WO-260406-01215,JLTV,JLTV-0174,AN,2530-01-487-5511,Hydraulic brake caliper (JLTV),3,brakes
2026-04-06,WO-260406-01216,JLTV,JLTV-0148,B,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),3,fasteners
2026-04-06,WO-260406-01217,JLTV,JLTV-0213,D,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),3,tires
2026-04-06,WO-260406-01218,JLTV,JLTV-0410,A,6135-01-301-8776,BA-5590 lithium primary battery (radio),1,comms
2026-04-06,WO-260406-01219,HMMWV,HMMWV-0049,W,2940-01-413-1984,Engine air filter element (HMMWV),6,engine
2026-04-07,WO-260407-01220,MTVR,MTVR-0033,M,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",1,wheels
2026-04-07,WO-260407-01221,MTVR,MTVR-0290,Q,2530-01-621-3107,Brake rotor (MTVR),1,brakes
2026-04-07,WO-260407-01222,MTVR,MTVR-0182,S,2520-01-562-9981,"Transfer case, ratio 1.85 (MTVR)",1,transmission
2026-04-07,WO-260407-01223,MTVR,MTVR-0315,AN,2920-01-446-5219,Alternator 200A 28V (MTVR),1,electrical
2026-04-07,WO-260407-01224,MTVR,MTVR-0276,B,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),1,engine
2026-04-07,WO-260407-01225,MTVR,MTVR-0057,D,2940-01-389-2196,Primary fuel/oil filter element (MTVR),3,engine
2026-04-07,WO-260407-01226,MTVR,MTVR-0314,A,2930-01-477-0631,Fuel filter / water separator (MTVR),3,engine
2026-04-07,WO-260407-01227,MTVR,MTVR-0140,W,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",8,fasteners
2026-04-07,WO-260407-01228,MTVR,MTVR-0303,M,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),2,electrical
2026-04-07,WO-260407-01229,MTVR,MTVR-0200,Q,2610-01-561-7748,Radial tire 395/85R20 (MTVR),3,tires
2026-04-07,WO-260407-01230,LAV,LAV-0066,S,3110-01-204-5587,"Bearing, Wheel Hub (LAV-25 Drive Train)",1,wheels
2026-04-07,WO-260407-01231,LAV,LAV-0083,AN,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",2,comms
2026-04-07,WO-260407-01232,LAV,LAV-0070,B,5965-01-411-7783,Intercom headset H-250/U,2,comms
2026-04-07,WO-260407-01233,JLTV,JLTV-0176,D,2530-01-487-5511,Hydraulic brake caliper (JLTV),1,brakes
2026-04-07,WO-260407-01234,JLTV,JLTV-0153,A,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),12,fasteners
2026-04-07,WO-260407-01235,JLTV,JLTV-0176,W,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),1,tires
2026-04-07,WO-260407-01236,JLTV,JLTV-0174,M,2540-01-565-2210,Ballistic glass window panel (JLTV),1,armor
2026-04-07,WO-260407-01237,JLTV,JLTV-0273,Q,6135-01-301-8776,BA-5590 lithium primary battery (radio),7,comms
2026-04-07,WO-260407-01238,AAV-7A1,AAV-7A1-0002,S,4730-01-441-2298,"Hydraulic seal kit, lift assy",1,hydraulics
2026-04-07,WO-260407-01239,HMMWV,HMMWV-0213,AN,2940-01-413-1984,Engine air filter element (HMMWV),2,engine
2026-04-08,WO-260408-01240,MTVR,MTVR-0193,B,2530-01-621-3107,Brake rotor (MTVR),1,brakes
2026-04-08,WO-260408-01241,MTVR,MTVR-0046,D,2520-01-365-7104,Drive shaft U-joint (MTVR),1,transmission
2026-04-08,WO-260408-01242,MTVR,MTVR-0041,A,2940-01-389-2196,Primary fuel/oil filter element (MTVR),2,engine
2026-04-08,WO-260408-01243,MTVR,MTVR-0177,W,2930-01-477-0631,Fuel filter / water separator (MTVR),3,engine
2026-04-08,WO-260408-01244,MTVR,MTVR-0222,M,4720-01-329-4512,Coolant hose (MTVR engine),1,engine
2026-04-08,WO-260408-01245,MTVR,MTVR-0212,Q,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",7,fasteners
2026-04-08,WO-260408-01246,MTVR,MTVR-0100,S,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),2,electrical
2026-04-08,WO-260408-01247,MTVR,MTVR-0147,AN,2610-01-561-7748,Radial tire 395/85R20 (MTVR),1,tires
2026-04-08,WO-260408-01248,MTVR,MTVR-0142,B,6130-01-651-1182,"Power distribution unit, vehicle",1,electrical
2026-04-08,WO-260408-01249,LAV,LAV-0010,D,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",1,comms
2026-04-08,WO-260408-01250,JLTV,JLTV-0206,A,2530-01-487-5511,Hydraulic brake caliper (JLTV),1,brakes
2026-04-08,WO-260408-01251,JLTV,JLTV-0292,W,2520-01-528-3166,Torque converter (JLTV),1,transmission
2026-04-08,WO-260408-01252,JLTV,JLTV-0084,M,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),6,fasteners
2026-04-08,WO-260408-01253,JLTV,JLTV-0358,Q,6135-01-301-8776,BA-5590 lithium primary battery (radio),5,comms
2026-04-08,WO-260408-01254,MV-22B,MV-22B-0005,S,2935-01-510-9923,"Fuel control, MV-22 engine",1,engine
2026-04-08,WO-260408-01255,HMMWV,HMMWV-0100,AN,2940-01-413-1984,Engine air filter element (HMMWV),7,engine
2026-04-09,WO-260409-01256,MTVR,MTVR-0131,B,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",1,wheels
2026-04-09,WO-260409-01257,MTVR,MTVR-0316,D,2530-01-356-7711,Power steering pump (MTVR),1,steering
2026-04-09,WO-260409-01258,MTVR,MTVR-0085,A,2520-01-365-7104,Drive shaft U-joint (MTVR),1,transmission
2026-04-09,WO-260409-01259,MTVR,MTVR-0060,W,2940-01-389-2196,Primary fuel/oil filter element (MTVR),3,engine
2026-04-09,WO-260409-01260,MTVR,MTVR-0219,M,2930-01-477-0631,Fuel filter / water separator (MTVR),3,engine
2026-04-09,WO-260409-01261,MTVR,MTVR-0116,Q,4720-01-329-4512,Coolant hose (MTVR engine),3,engine
2026-04-09,WO-260409-01262,MTVR,MTVR-0017,S,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",10,fasteners
2026-04-09,WO-260409-01263,MTVR,MTVR-0224,AN,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),1,electrical
2026-04-09,WO-260409-01264,MTVR,MTVR-0071,B,2610-01-561-7748,Radial tire 395/85R20 (MTVR),2,tires
2026-04-09,WO-260409-01265,LAV,LAV-0075,D,3110-01-204-5587,"Bearing, Wheel Hub (LAV-25 Drive Train)",1,wheels
2026-04-09,WO-260409-01266,LAV,LAV-0015,A,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",1,comms
2026-04-09,WO-260409-01267,LAV,LAV-0003,W,5340-01-122-4419,"Bracket, armor liner",1,armor
